STORE_NO,COST_CENTER_NAME,POS_TERM_NO,STATUS_CODE,DAD,MAX_TRAN_DT,TRAN_NO_LAST
3435,NAPERVILLE-NORTH,19652,1,'01-03-26,1-Aug-18,3837
3436,WOODSTOCK,19418,1,'01-03-26,1-Aug-18,35181
3436,WOODSTOCK,19615,1,'01-03-26,1-Aug-18,77127
3437,LONG GROVE,19559,1,'01-03-26,1-Aug-18,55404
3437,LONG GROVE,19656,1,'01-03-26,1-Aug-18,40244
3438,SHILOH,19728,1,'01-06-71,1-Aug-18,4106
3438,SHILOH,19761,1,'01-06-71,1-Aug-18,61958
3439,CASPER,11360,1,'01-02-72,1-Aug-18,84496
3439,CASPER,12721,1,'01-02-72,1-Aug-18,47842
3439,CASPER,13111,1,'01-02-72,1-Aug-18,61051
3440,FARGO-45TH STREET,19544,1,'01-08-34,1-Aug-18,10393
3440,FARGO-45TH STREET,19611,1,'01-08-34,1-Aug-18,26065
3441,SHERIDAN,11361,1,'01-02-72,1-Aug-18,98783
3441,SHERIDAN,12730,1,'01-02-72,1-Aug-18,88177
3442,MONTICELLO,19661,1,'01-08-16,1-Aug-18,61752
3442,MONTICELLO,19752,1,'01-08-16,1-Aug-18,28162
3443,MATTESON,19800,1,'01-03-26,1-Aug-18,44646
3443,MATTESON,19872,1,'01-03-26,1-Aug-18,59940
3445,CHESTERFIELD,19598,1,'01-06-71,1-Aug-18,30603
3445,CHESTERFIELD,19691,1,'01-06-71,1-Aug-18,12844
3446,GLENOLDEN,15731,1,'02-08-17,1-Aug-18,95144
3446,GLENOLDEN,15892,1,'02-08-17,1-Aug-18,8808
3447,GAITHERSBURG-AIRPARK,15662,1,'02-02-76,1-Aug-18,56085
3447,GAITHERSBURG-AIRPARK,15893,1,'02-02-76,1-Aug-18,66788
3448,PHILADELPHIA-CASTOR AVE,15733,1,'02-08-17,1-Aug-18,31343
3448,PHILADELPHIA-CASTOR AVE,15894,1,'02-08-17,1-Aug-18,71927
3449,LINCOLN-GRAINGER PKWY,19801,1,'01-08-23,1-Aug-18,79301
3449,LINCOLN-GRAINGER PKWY,19938,1,'01-08-23,1-Aug-18,97030
3450,DALE CITY,18521,1,'02-02-76,1-Aug-18,43708
3450,DALE CITY,18600,1,'02-02-76,1-Aug-18,62866
3451,BROOKFIELD,19913,1,'01-03-26,1-Aug-18,79155
3451,BROOKFIELD,19927,1,'01-03-26,1-Aug-18,56435
3452,MANCHESTER-BALLWIN,19554,1,'01-06-71,1-Aug-18,39540
3452,MANCHESTER-BALLWIN,19613,1,'01-06-71,1-Aug-18,9091
3454,EAST NORTHPORT,19050,1,'02-03-75,1-Aug-18,62756
3455,CLIFTON,18566,1,'02-03-28,1-Aug-18,31583
3456,MOONACHIE F/C CTR,18693,1,'02-02-35,1-Aug-18,45775
3456,MOONACHIE F/C CTR,19852,1,'02-02-35,1-Aug-18,18898
3457,CHICAGO-BUCKTOWN,20016,1,'01-03-26,1-Aug-18,74957
3457,CHICAGO-BUCKTOWN,20299,1,'01-03-26,1-Aug-18,64547
3458,HILLSBOROUGH,18673,1,'02-03-28,1-Aug-18,11480
3458,HILLSBOROUGH,19969,1,'02-03-28,1-Aug-18,63482
3459,OZONE PARK-QUEENS,18688,1,'02-03-23,1-Aug-18,24242
3459,OZONE PARK-QUEENS,20157,1,'02-03-23,1-Aug-18,3677
3461,HILLSDALE,19492,1,'02-03-28,1-Aug-18,43214
3462,HACKENSACK,19562,1,'02-03-28,1-Aug-18,92567
3463,ARLINGTON,19532,1,'02-01-03,1-Aug-18,82389
3463,ARLINGTON,20590,1,'02-01-03,1-Aug-18,9866
3464,FAIR LAWN,19600,1,'02-03-28,1-Aug-18,77863
3465,CENTREVILLE,15678,1,'02-02-76,1-Aug-18,40523
3465,CENTREVILLE,15897,1,'02-02-76,1-Aug-18,47417
3466,BALTIMORE-FEDERAL HILL,19666,1,'02-02-33,1-Aug-18,98548
3466,BALTIMORE-FEDERAL HILL,19743,1,'02-02-33,1-Aug-18,36701
3467,NEWTOWN,19599,1,'02-03-22,1-Aug-18,29207
3467,NEWTOWN,20408,1,'02-03-22,23-Jul-18,16783
3468,POINT PLEASANT,19595,1,'02-08-12,1-Aug-18,48130
3468,POINT PLEASANT,19737,1,'02-08-12,31-Jul-18,25243
3470,RICE LAKE,20202,1,'01-08-09,1-Aug-18,53759
3470,RICE LAKE,20240,1,'01-08-09,1-Aug-18,32548
3471,PLATTEVILLE,19880,1,'01-08-45,1-Aug-18,99899
3471,PLATTEVILLE,19897,1,'01-08-45,1-Aug-18,62388
3472,LAKE ST LOUIS,19859,1,'01-06-71,1-Aug-18,70423
3472,LAKE ST LOUIS,19975,1,'01-06-71,1-Aug-18,70849
3473,BRIDGETON-ST ANN,20224,1,'01-06-71,1-Aug-18,25660
3473,BRIDGETON-ST ANN,20242,1,'01-06-71,1-Aug-18,31835
3476,MINOCQUA,19908,1,'01-03-10,1-Aug-18,87786
3476,MINOCQUA,19929,1,'01-03-10,1-Aug-18,63122
3477,FENTON-COMMERCIAL,19914,1,'01-06-71,1-Aug-18,55013
3477,FENTON-COMMERCIAL,19973,1,'01-06-71,1-Aug-18,83532
3478,ANDOVER,19636,1,'02-01-03,1-Aug-18,94300
3478,ANDOVER,20589,1,'02-01-03,31-Jul-18,11468
3479,ST LOUIS PARK,20144,1,'01-08-16,1-Aug-18,7106
3479,ST LOUIS PARK,20241,1,'01-08-16,1-Aug-18,46652
3480,NEWTON CENTER,19716,1,'02-01-03,1-Aug-18,39727
3480,NEWTON CENTER,19748,1,'02-01-03,1-Aug-18,656
3481,KENOSHA-COMMERCIAL,20031,1,'01-03-20,1-Aug-18,78023
3482,SHAKOPEE-SAVAGE,20289,6,'01-08-16,1-Aug-18,64266
3482,SHAKOPEE-SAVAGE,20360,6,'01-08-16,1-Aug-18,73852
3483,DENVER-CHERRY CREEK,20328,6,'04-07-18,1-Aug-18,26675
3483,DENVER-CHERRY CREEK,20504,6,'04-07-18,1-Aug-18,73442
3484,DENVER-GREEN VALLEY RANCH,20329,4,'04-07-18,1-Aug-18,87915
3484,DENVER-GREEN VALLEY RANCH,20631,4,'04-07-18,1-Aug-18,19487
3485,LAFAYETTE,20330,6,'04-07-01,1-Aug-18,48436
3485,LAFAYETTE,20507,6,'04-07-01,1-Aug-18,3897
3487,LA QUINTA,20380,6,'04-02-30,1-Aug-18,19317
3487,LA QUINTA,20508,6,'04-02-30,1-Aug-18,51613
3488,BAYTOWN-GARTH ROAD,20403,2,'04-01-03,1-Aug-18,66441
3488,BAYTOWN-GARTH ROAD,20652,2,'04-01-03,1-Aug-18,25332
3490,FORT COLLINS-COMMERCIAL,20317,6,'04-07-01,1-Aug-18,83810
3490,FORT COLLINS-COMMERCIAL,20419,6,'04-07-01,1-Aug-18,17820
3491,FENWICK ISLAND,15704,1,'02-08-06,1-Aug-18,3723
3491,FENWICK ISLAND,15901,1,'02-08-06,1-Aug-18,99327
3492,COLORADO SPRINGS F/C CTR,20331,6,'04-08-70,1-Aug-18,63326
3492,COLORADO SPRINGS F/C CTR,20361,6,'04-08-70,26-Jul-18,788
3493,CALGARY-SOUTH TRAIL,20405,6,'08-02-12,1-Aug-18,19361
3493,CALGARY-SOUTH TRAIL,20498,6,'08-02-12,29-Jul-18,2750
3494,SURREY-NEWTON,20368,6,'08-02-10,1-Aug-18,28362
3494,SURREY-NEWTON,20391,6,'08-02-10,26-Jul-18,637
3495,ST CATHARINES-SOUTH,20406,6,'08-01-01,1-Aug-18,17520
3495,ST CATHARINES-SOUTH,20432,6,'08-01-01,19-Jul-18,1249
3496,LONDON-NORTH EAST,20254,1,'08-01-01,1-Aug-18,91602
3496,LONDON-NORTH EAST,20340,1,'08-01-01,1-Aug-18,15756
3497,SCHOFIELD,10449,1,'01-03-10,1-Aug-18,32455
3497,SCHOFIELD,13055,1,'01-03-10,1-Aug-18,52661
3498,RICHMOND-GREATWOOD,20245,1,'04-01-07,1-Aug-18,40383
3498,RICHMOND-GREATWOOD,20306,1,'04-01-07,1-Aug-18,51596
3499,HOUSTON-HWY 249,20332,4,'04-01-07,1-Aug-18,97884
3499,HOUSTON-HWY 249,20537,4,'04-01-07,1-Aug-18,16748
3500,DEPERE F/C CTR,18550,1,'01-08-49,1-Aug-18,7843
3501,MADISON,14662,1,'01-03-37,1-Aug-18,89236
3501,MADISON,14722,1,'01-03-37,1-Aug-18,62821
3504,MADISON ODANA,14665,1,'01-03-37,1-Aug-18,43905
3504,MADISON ODANA,14718,1,'01-03-37,1-Aug-18,63314
3506,ONALASKA,14667,1,'01-08-45,1-Aug-18,41764
3506,ONALASKA,14724,1,'01-08-45,1-Aug-18,2997
3507,DAVENPORT-EAST,14668,1,'01-08-45,1-Aug-18,85165
3507,DAVENPORT-EAST,14725,1,'01-08-45,1-Aug-18,18172
3508,DUBUQUE CENTRAL,14669,1,'01-08-45,1-Aug-18,23388
3508,DUBUQUE CENTRAL,14726,1,'01-08-45,1-Aug-18,46528
3509,DUBUQUE WEST,14670,1,'01-08-45,1-Aug-18,25795
3509,DUBUQUE WEST,14727,1,'01-08-45,1-Aug-18,68496
3510,LOVES PARK,14671,1,'01-03-37,1-Aug-18,60923
3510,LOVES PARK,14728,1,'01-03-37,1-Aug-18,18747
3511,MILW BRADY,14672,1,'01-03-20,1-Aug-18,81679
3511,MILW BRADY,14729,1,'01-03-20,1-Aug-18,98325
3512,MILW NORTH,14673,1,'01-03-20,1-Aug-18,43883
3512,MILW NORTH,14730,1,'01-03-20,1-Aug-18,10401
3513,MILW SHOREWOOD,14674,1,'01-03-20,1-Aug-18,48997
3513,MILW SHOREWOOD,14709,1,'01-03-20,1-Aug-18,80390
3514,MILW SOUTH,14675,1,'01-03-20,1-Aug-18,32592
3514,MILW SOUTH,14731,1,'01-03-20,1-Aug-18,38558
3516,EAU CLAIRE-SOUTH,14677,1,'01-08-09,1-Aug-18,16054
3516,EAU CLAIRE-SOUTH,14716,1,'01-08-09,1-Aug-18,3769
3518,WAUSAU,14679,1,'01-03-10,1-Aug-18,40563
3518,WAUSAU,14734,1,'01-03-10,1-Aug-18,56828
3519,WISCONSIN RAPIDS,14680,1,'01-03-37,1-Aug-18,17452
3519,WISCONSIN RAPIDS,14735,1,'01-03-37,1-Aug-18,46222
3520,APPLETON-WEST,14681,1,'01-03-10,1-Aug-18,52978
3520,APPLETON-WEST,14736,1,'01-03-10,1-Aug-18,81136
3522,GREEN BAY-NORTH,14683,1,'01-03-10,1-Aug-18,47081
3522,GREEN BAY-NORTH,14738,1,'01-03-10,1-Aug-18,64500
3525,ST PAUL-LITTLE CANADA,14686,1,'01-08-16,1-Aug-18,92486
3525,ST PAUL-LITTLE CANADA,14740,1,'01-08-16,1-Aug-18,31794
3526,ROCHESTER-SOUTH,14687,1,'01-08-09,1-Aug-18,90025
3526,ROCHESTER-SOUTH,14741,1,'01-08-09,1-Aug-18,44571
3527,CEDAR RAPIDS SOUTH,14688,1,'01-08-07,1-Aug-18,41992
3527,CEDAR RAPIDS SOUTH,14721,1,'01-08-07,1-Aug-18,49366
3528,CLIVE-DES MOINES WEST,14689,1,'01-08-07,1-Aug-18,66369
3528,CLIVE-DES MOINES WEST,14719,1,'01-08-07,1-Aug-18,23043
3532,SOUTH BEND-SOUTH,14693,1,'01-03-38,1-Aug-18,23081
3532,SOUTH BEND-SOUTH,14744,1,'01-03-38,1-Aug-18,39500
3533,BURBANK,14694,1,'01-03-26,1-Aug-18,97265
3533,BURBANK,14710,1,'01-03-26,1-Aug-18,91627
3534,APPLETON-BUCHANAN,17631,1,'01-03-10,1-Aug-18,49711
3534,APPLETON-BUCHANAN,17661,1,'01-03-10,1-Aug-18,19737
3536,SAUKVILLE-PORT WASHINGTON,17987,1,'01-03-20,1-Aug-18,355
3536,SAUKVILLE-PORT WASHINGTON,18009,1,'01-03-20,1-Aug-18,38340
3537,MASON CITY,17994,1,'01-08-45,1-Aug-18,89586
3537,MASON CITY,18022,1,'01-08-45,1-Aug-18,87530
3538,HARTFORD,18264,1,'01-03-20,1-Aug-18,86506
3538,HARTFORD,18298,1,'01-03-20,1-Mar-18,513
3539,GREAT FALLS,11355,1,'01-02-31,1-Aug-18,14915
3539,GREAT FALLS,12741,1,'01-02-31,1-Aug-18,5236
3540,MIDDLETON,18681,1,'01-03-37,1-Aug-18,24502
3540,MIDDLETON,18706,1,'01-03-37,1-Aug-18,20695
3542,SEATTLE-BALLARD MARKET ST,18881,1,'01-02-28,1-Aug-18,42633
3542,SEATTLE-BALLARD MARKET ST,19267,1,'01-02-28,1-Aug-18,2083
3546,SEATTLE-SODO,18885,1,'01-02-28,1-Aug-18,78380
3546,SEATTLE-SODO,19271,1,'01-02-28,1-Aug-18,41828
3546,SEATTLE-SODO,20695,1,'01-02-28,31-Jul-18,10556
3549,MARSHALLTOWN,11280,1,'01-08-07,1-Aug-18,26521
3549,MARSHALLTOWN,15483,1,'01-08-07,1-Aug-18,61243
3551,MUSCATINE,10664,1,'01-08-45,1-Aug-18,74576
3551,MUSCATINE,14034,1,'01-08-45,1-Aug-18,71046
3552,BELLEVUE-BEL RED ,18888,1,'01-02-28,1-Aug-18,9272
3552,BELLEVUE-BEL RED ,19274,1,'01-02-28,1-Aug-18,64477
3553,RENTON-DOWNTOWN,18889,1,'01-02-28,1-Aug-18,32959
3553,RENTON-DOWNTOWN,19275,1,'01-02-28,1-Aug-18,62122
3555,SEATTLE-NORTHGATE,18891,1,'01-02-28,1-Aug-18,31478
3555,SEATTLE-NORTHGATE,19277,1,'01-02-28,1-Aug-18,46436
3556,GIG HARBOR,18892,1,'01-02-28,1-Aug-18,43091
3556,GIG HARBOR,19278,1,'01-02-28,1-Aug-18,613
3557,BOTHELL-DOWNTOWN,18893,1,'01-02-28,1-Aug-18,61075
3557,BOTHELL-DOWNTOWN,19279,1,'01-02-28,1-Aug-18,8036
3558,ISSAQUAH-NORTH,18894,1,'01-02-28,1-Aug-18,74225
3558,ISSAQUAH-NORTH,19280,1,'01-02-28,1-Aug-18,67949
3559,LYNNWOOD-MILLCREEK,18895,1,'01-02-28,1-Aug-18,5861
3559,LYNNWOOD-MILLCREEK,19281,1,'01-02-28,31-Jul-18,63722
3562,PUYALLUP-SOUTH HILL,18898,1,'01-02-28,1-Aug-18,40938
3562,PUYALLUP-SOUTH HILL,19284,1,'01-02-28,1-Aug-18,76504
3563,SNOHOMISH,18899,1,'01-02-28,1-Aug-18,73390
3563,SNOHOMISH,19285,1,'01-02-28,1-Aug-18,11581
3565,SPOKANE VALLEY-SPRAGUE,18901,1,'01-02-30,1-Aug-18,73840
3565,SPOKANE VALLEY-SPRAGUE,19287,1,'01-02-30,1-Aug-18,92058
3566,LAKEWOOD,18902,1,'01-02-28,1-Aug-18,45267
3566,LAKEWOOD,19288,1,'01-02-28,1-Aug-18,62745
3569,YAKIMA,18905,1,'01-02-70,1-Aug-18,35550
3569,YAKIMA,19291,1,'01-02-70,1-Aug-18,21927
3571,SAN PEDRO,20148,6,'04-02-30,1-Aug-18,95946
3571,SAN PEDRO,20418,6,'04-02-30,1-Aug-18,35774
3572,EL DORADO HILLS,20127,6,'04-02-27,1-Aug-18,7754
3572,EL DORADO HILLS,20392,6,'04-02-27,1-Aug-18,86246
3573,DENTON-LOOP 288,20182,6,'04-04-05,1-Aug-18,28722
3573,DENTON-LOOP 288,20456,6,'04-04-05,1-Aug-18,47043
3574,CHINO,20203,6,'04-02-73,1-Aug-18,17711
3574,CHINO,20435,6,'04-02-73,1-Aug-18,18196
3575,ST JEROME,20259,1,'08-01-13,1-Aug-18,89639
3575,ST JEROME,20354,1,'08-01-13,12-Jun-18,346
3576,CHARLOTTETOWN-PEI,20260,1,'08-01-15,1-Aug-18,65173
3576,CHARLOTTETOWN-PEI,20277,1,'08-01-15,1-Aug-18,23804
3577,BARRIE-NORTH,20256,6,'08-01-07,1-Aug-18,98719
3577,BARRIE-NORTH,20420,6,'08-01-07,26-Jul-18,2457
3579,OKOTOKS,20225,1,'08-02-12,1-Aug-18,49295
3579,OKOTOKS,20341,1,'08-02-12,22-May-18,2406
3580,FREDERICKSBURG F/C CTR,18519,1,'02-02-35,1-Aug-18,72719
3580,FREDERICKSBURG F/C CTR,20142,1,'02-02-35,29-Jun-18,7936
3581,GEORGETOWN,20255,1,'08-01-07,1-Aug-18,43816
3581,GEORGETOWN,20343,1,'08-01-07,1-Aug-18,20271
3582,HAMILTON-EAST,20257,1,'08-01-01,1-Aug-18,31973
3582,HAMILTON-EAST,20278,1,'08-01-01,23-Jul-18,3762
3583,WINNIPEG-NORTH,20258,1,'08-02-14,1-Aug-18,58669
3583,WINNIPEG-NORTH,20355,1,'08-02-14,1-Aug-18,12322
3584,LAVAL-ST DOROTHEE,20253,4,'08-01-13,1-Aug-18,32202
3584,LAVAL-ST DOROTHEE,20553,4,'08-01-13,21-Apr-18,87
3585,GRESHAM-WOOD VILLAGE,20078,6,'01-02-29,1-Aug-18,3048
3585,GRESHAM-WOOD VILLAGE,20393,6,'01-02-29,1-Aug-18,63250
3586,LEAGUE CITY,20128,6,'04-01-03,1-Aug-18,92754
3586,LEAGUE CITY,20496,6,'04-01-03,1-Aug-18,42040
3587,SCHERTZ,20183,4,'04-01-02,1-Aug-18,83519
3587,SCHERTZ,20578,4,'04-01-02,1-Aug-18,21411
3588,CYPRESS-FAIRFIELD,20151,1,'04-01-07,1-Aug-18,7689
3588,CYPRESS-FAIRFIELD,20301,1,'04-01-07,1-Aug-18,38123
3589,BENBROOK,20333,4,'04-04-05,1-Aug-18,81530
3589,BENBROOK,20548,4,'04-04-05,1-Aug-18,25100
3590,CAMBRIDGE-SOUTH,20101,1,'08-01-01,1-Aug-18,98303
3590,CAMBRIDGE-SOUTH,20123,1,'08-01-01,28-Jun-18,6201
3591,BARRHAVEN,20152,1,'08-01-05,1-Aug-18,3173
3591,BARRHAVEN,20233,1,'08-01-05,5-Jun-18,4856
3592,GATINEAU-HULL,20469,4,'08-01-05,1-Aug-18,54984
3592,GATINEAU-HULL,20576,4,'08-01-05,29-Jul-18,2308
3593,ANCASTER,20102,1,'08-01-01,1-Aug-18,13821
3593,ANCASTER,20171,1,'08-01-01,1-Aug-18,49192
3594,PORT COQUITLAM,20153,1,'08-02-10,1-Aug-18,31099
3595,TORONTO-NORTH YORK,20140,1,'08-01-07,1-Aug-18,75879
3595,TORONTO-NORTH YORK,20172,1,'08-01-07,28-Jul-18,3668
3596,CHATEAUGUAY,20141,1,'08-01-13,1-Aug-18,96246
3596,CHATEAUGUAY,20173,1,'08-01-13,27-Nov-17,1058
3597,AIRDRIE,20154,1,'08-02-12,1-Aug-18,30610
3597,AIRDRIE,20176,1,'08-02-12,2-May-18,1390
3598,BURLINGTON-NORTH,20226,4,'08-01-07,1-Aug-18,80959
3598,BURLINGTON-NORTH,20521,4,'08-01-07,15-Jun-18,3351
3599,BROOKINGS,19590,1,'01-08-34,1-Aug-18,21864
3599,BROOKINGS,19617,1,'01-08-34,1-Aug-18,42416
3600,ARLINGTON-PERSHING DRIVE,15619,1,'02-02-76,1-Aug-18,4549
3600,ARLINGTON-PERSHING DRIVE,15902,1,'02-02-76,1-Aug-18,99085
3600,ARLINGTON-PERSHING DRIVE,16041,1,'02-02-76,1-Aug-18,70017
3601,FREDERICKSBURG,15620,1,'02-02-76,1-Aug-18,4240
3601,FREDERICKSBURG,15903,1,'02-02-76,1-Aug-18,21939
3601,FREDERICKSBURG,16042,1,'02-02-76,1-Aug-18,72789
3602,COLONIAL HEIGHTS,15621,1,'02-02-27,1-Aug-18,28528
3602,COLONIAL HEIGHTS,15904,1,'02-02-27,1-Aug-18,74530
3603,LAWRENCEVILLE-SUGARLOAF PKWY,15622,1,'03-02-02,1-Aug-18,24970
3603,LAWRENCEVILLE-SUGARLOAF PKWY,16043,1,'03-02-02,1-Aug-18,37392
3604,NEWPORT NEWS-OYSTER POINT,15623,1,'02-02-40,1-Aug-18,72092
3604,NEWPORT NEWS-OYSTER POINT,15906,1,'02-02-40,1-Aug-18,7246
3605,PHILADELPHIA-ROXBOROUGH,18181,1,'02-08-17,1-Aug-18,93839
3605,PHILADELPHIA-ROXBOROUGH,18306,1,'02-08-17,1-Aug-18,95787
3607,ATLEE-HANOVER,15625,1,'02-02-27,1-Aug-18,40169
3607,ATLEE-HANOVER,15908,1,'02-02-27,1-Aug-18,15591
3608,WESTMINSTER,15626,1,'02-02-33,1-Aug-18,23197
3608,WESTMINSTER,15909,1,'02-02-33,1-Aug-18,18437
3609,GLEN MILLS,18291,1,'02-08-17,1-Aug-18,48962
3609,GLEN MILLS,20009,1,'02-08-17,1-Aug-18,35540
3610,OMAHA-CROWN POINT,18467,1,'01-08-23,1-Aug-18,18185
3610,OMAHA-CROWN POINT,18580,1,'01-08-23,1-Aug-18,98153
3611,SILVER SPRING PINEY BRANCH,15627,1,'02-02-76,31-Jul-18,34861
3611,SILVER SPRING PINEY BRANCH,15910,1,'02-02-76,31-Jul-18,66251
3611,SILVER SPRING PINEY BRANCH,16044,1,'02-02-76,1-Aug-18,58610
3612,BELLEVUE,17096,1,'01-08-23,1-Aug-18,14018
3612,BELLEVUE,17123,1,'01-08-23,1-Aug-18,33630
3613,ELKRIDGE,15628,1,'02-02-33,1-Aug-18,37821
3613,ELKRIDGE,15911,1,'02-02-33,1-Aug-18,95597
3614,COLLEGE PARK,15629,1,'02-02-76,1-Aug-18,37993
3614,COLLEGE PARK,15912,1,'02-02-76,1-Aug-18,79482
3615,MATTHEWS,15630,1,'03-01-05,1-Aug-18,89067
3615,MATTHEWS,16815,1,'03-01-05,1-Aug-18,59728
3616,MARIETTA,15631,1,'03-02-02,1-Aug-18,79967
3616,MARIETTA,15914,1,'03-02-02,1-Aug-18,50224
3617,VIRGINIA BEACH-ROSEMONT,15632,1,'02-02-40,1-Aug-18,32436
3617,VIRGINIA BEACH-ROSEMONT,15915,1,'02-02-40,1-Aug-18,27583
3619,BUCKHEAD-ROSWELL RD,15634,1,'03-02-02,1-Aug-18,37654
3619,BUCKHEAD-ROSWELL RD,15917,1,'03-02-02,1-Aug-18,61174
3621,ALPHARETTA-HORSESHOE BEND,15636,1,'03-02-02,1-Aug-18,88918
3621,ALPHARETTA-HORSESHOE BEND,15919,1,'03-02-02,1-Aug-18,80121
3623,GEORGETOWN,15638,1,'02-02-76,1-Aug-18,47498
3623,GEORGETOWN,15921,1,'02-02-76,1-Aug-18,91744
3623,GEORGETOWN,16151,1,'02-02-76,1-Aug-18,96944
3627,SEVERNA PARK,15642,1,'02-02-33,1-Aug-18,64263
3627,SEVERNA PARK,15924,1,'02-02-33,1-Aug-18,95293
3628,VIRGINIA BEACH-MILITARY HWY,15643,1,'02-02-40,1-Aug-18,62927
3628,VIRGINIA BEACH-MILITARY HWY,15925,1,'02-02-40,1-Aug-18,38282
3629,CHESAPEAKE-GREAT BRIDGE,15644,1,'02-02-40,1-Aug-18,11831
3629,CHESAPEAKE-GREAT BRIDGE,15926,1,'02-02-40,1-Aug-18,75027
3630,MIDLOTHIAN-BRANDERMILL,15645,1,'02-02-27,1-Aug-18,44250
3630,MIDLOTHIAN-BRANDERMILL,15927,1,'02-02-27,1-Aug-18,63484
3633,GREENSBORO-WEST MARKET ST,15648,1,'03-01-13,1-Aug-18,65614
3633,GREENSBORO-WEST MARKET ST,15930,1,'03-01-13,1-Aug-18,65616
3634,CROFT STATION,15649,1,'03-01-05,1-Aug-18,98324
3634,CROFT STATION,16047,1,'03-01-05,1-Aug-18,61435
3635,RICHMOND-DOWNTOWN,15650,1,'02-02-27,1-Aug-18,86392
3635,RICHMOND-DOWNTOWN,15932,1,'02-02-27,1-Aug-18,31853
3636,PINEVILLE,15651,1,'03-01-05,1-Aug-18,19391
3636,PINEVILLE,15933,1,'03-01-05,1-Aug-18,58219
3637,WENDOVER,15652,1,'03-01-05,1-Aug-18,45840
3637,WENDOVER,15934,1,'03-01-05,1-Aug-18,77720
3638,LAKE NORMAN,15653,1,'03-01-05,1-Aug-18,94077
3638,LAKE NORMAN,15935,1,'03-01-05,1-Aug-18,94029
3639,CHAPEL HILL,15654,1,'03-01-04,1-Aug-18,59367
3639,CHAPEL HILL,15936,1,'03-01-04,1-Aug-18,62750
3640,RALEIGH-HILLSBOROUGH ST,15655,1,'03-01-04,1-Aug-18,42535
3640,RALEIGH-HILLSBOROUGH ST,15937,1,'03-01-04,1-Aug-18,55422
3640,RALEIGH-HILLSBOROUGH ST,16094,1,'03-01-04,1-Aug-18,67087
3641,RALEIGH-STRICKLAND ROAD,15656,1,'03-01-04,1-Aug-18,95531
3641,RALEIGH-STRICKLAND ROAD,15938,1,'03-01-04,1-Aug-18,56592
3642,HOLLY SPRINGS,15657,1,'03-01-04,1-Aug-18,53751
3642,HOLLY SPRINGS,15939,1,'03-01-04,1-Aug-18,12726
3643,APEX,15658,1,'03-01-04,1-Aug-18,84267
3643,APEX,15940,1,'03-01-04,1-Aug-18,91488
3646,GERMANTOWN,15661,1,'02-02-76,1-Aug-18,38192
3646,GERMANTOWN,15943,1,'02-02-76,1-Aug-18,11118
3647,CARBONDALE-WEST,11055,1,'01-06-22,1-Aug-18,86679
3647,CARBONDALE-WEST,14196,1,'01-06-22,1-Aug-18,76273
3648,WAKE FOREST-CAPCOM,15663,1,'03-01-04,1-Aug-18,33298
3648,WAKE FOREST-CAPCOM,15944,1,'03-01-04,1-Aug-18,81440
3649,MITCHELLVILLE,15664,1,'02-02-76,1-Aug-18,77343
3649,MITCHELLVILLE,15945,1,'02-02-76,1-Aug-18,87394
3650,MYRTLE BEACH-SEABOARD,15665,1,'03-01-12,1-Aug-18,49299
3650,MYRTLE BEACH-SEABOARD,15946,1,'03-01-12,1-Aug-18,7481
3653,MANKATO,11346,1,'01-08-09,1-Aug-18,5664
3653,MANKATO,13131,1,'01-08-09,1-Aug-18,27985
3658,OMAHA-WEST MAPLE,17654,1,'01-08-23,1-Aug-18,66998
3658,OMAHA-WEST MAPLE,17667,1,'01-08-23,1-Aug-18,95858
3659,MARQUETTE,10443,1,'01-03-10,1-Aug-18,66092
3659,MARQUETTE,12625,1,'01-03-10,1-Aug-18,11270
3660,CUMMING-SHARON RD,15673,1,'03-02-02,1-Aug-18,96773
3660,CUMMING-SHARON RD,15953,1,'03-02-02,1-Aug-18,11828
3665,BISMARCK,11332,1,'01-08-34,1-Aug-18,8718
3665,BISMARCK,13379,1,'01-08-34,1-Aug-18,110
3667,LAKE OCONEE,15680,1,'03-02-26,1-Aug-18,78248
3667,LAKE OCONEE,15959,1,'03-02-26,1-Aug-18,5025
3669,SIOUX FALLS,11341,1,'01-08-34,1-Aug-18,60074
3669,SIOUX FALLS,12631,1,'01-08-34,1-Aug-18,93870
3670,DULUTH-BUFORD HWY,15683,1,'03-02-02,1-Aug-18,26332
3670,DULUTH-BUFORD HWY,15961,1,'03-02-02,1-Aug-18,87532
3672,ATLANTA-COMMERCIAL,15685,1,'03-02-02,1-Aug-18,97494
3672,ATLANTA-COMMERCIAL,15963,1,'03-02-02,1-Aug-18,2594
3672,ATLANTA-COMMERCIAL,16093,1,'03-02-02,1-Aug-18,77070
3673,ATHENS-ATLANTA HWY,15686,1,'03-02-02,1-Aug-18,7285
3673,ATHENS-ATLANTA HWY,15964,1,'03-02-02,1-Aug-18,46110
3674,GRAND ISLAND,11326,1,'01-08-23,1-Aug-18,31365
3674,GRAND ISLAND,14129,1,'01-08-23,1-Aug-18,46897
3675,ATLANTA-MIDTOWN,15688,1,'03-02-02,1-Aug-18,72269
3675,ATLANTA-MIDTOWN,15965,1,'03-02-02,1-Aug-18,47420
3676,DECATUR-SHAMROCK PLAZA,15689,1,'03-02-02,1-Aug-18,86127
